dish_id,calories,weight,protein,fat,carbs,img_path
dish_1565797699,128.928864,171.0,5.043742,20.419321,2.852,imagery/realsense_overhead/dish_1565797699/rgb.png
dish_1568060646,31.48,97.0,0.28,6.473001,1.738,imagery/realsense_overhead/dish_1568060646/rgb.png
dish_1559845018,302.425995,175.0,18.065001,29.681999,10.208,imagery/realsense_overhead/dish_1559845018/rgb.png
dish_1562183175,290.28244,324.0,15.717025,32.917038,7.615252,imagery/realsense_overhead/dish_1562183175/rgb.png
dish_1564083534,309.061981,307.0,18.611,13.395,24.459997,imagery/realsense_overhead/dish_1564083534/rgb.png
dish_1565382969,13.110001,57.0,0.228,2.052,1.653,imagery/realsense_overhead/dish_1565382969/rgb.png
dish_1559846311,114.972008,201.0,0.201,30.551998,0.804,imagery/realsense_overhead/dish_1559846311/rgb.png
dish_1565810205,126.965538,153.0,9.058967,4.217971,10.67575,imagery/realsense_overhead/dish_1565810205/rgb.png
dish_1556575499,103.299995,152.0,6.882,10.618,2.868,imagery/realsense_overhead/dish_1556575499/rgb.png
dish_1562945851,91.26532,150.0,2.278645,17.553192,1.74,imagery/realsense_overhead/dish_1562945851/rgb.png
dish_1567106594,15.84,88.0,0.176,3.432,0.792,imagery/realsense_overhead/dish_1567106594/rgb.png
dish_1561661972,12.09,39.0,0.039,2.73,0.702,imagery/realsense_overhead/dish_1561661972/rgb.png
dish_1558722906,95.489998,90.0,2.16,19.799999,2.79,imagery/realsense_overhead/dish_1558722906/rgb.png
dish_1557853314,115.413002,93.0,0.186,27.341999,1.488,imagery/realsense_overhead/dish_1557853314/rgb.png
dish_1562963246,324.39798,122.0,11.467999,40.870003,13.664001,imagery/realsense_overhead/dish_1562963246/rgb.png
dish_1560366998,39.600002,131.0,0.173,9.648001,0.823,imagery/realsense_overhead/dish_1560366998/rgb.png
dish_1565896745,368.540344,244.0,25.222511,10.737839,27.187071,imagery/realsense_overhead/dish_1565896745/rgb.png
dish_1564777986,372.230896,221.0,18.809,21.323952,28.163883,imagery/realsense_overhead/dish_1564777986/rgb.png
dish_1560526472,113.672775,114.0,8.28813,9.571251,2.058025,imagery/realsense_overhead/dish_1560526472/rgb.png
dish_1563565683,65.742775,63.0,7.585437,2.142221,8.658039,imagery/realsense_overhead/dish_1563565683/rgb.png
dish_1558459528,11.52,64.0,0.128,2.496,0.576,imagery/realsense_overhead/dish_1558459528/rgb.png
dish_1561578839,362.154694,214.0,14.811577,43.354206,14.903948,imagery/realsense_overhead/dish_1561578839/rgb.png
dish_1565981769,23.104424,47.0,0.556065,4.636088,0.417585,imagery/realsense_overhead/dish_1565981769/rgb.png
dish_1557862783,442.97998,258.0,24.919001,3.85,50.416,imagery/realsense_overhead/dish_1557862783/rgb.png
dish_1558549086,73.150002,95.0,0.095,16.15,1.9,imagery/realsense_overhead/dish_1558549086/rgb.png
dish_1562945131,37.323902,67.0,1.89561,4.57561,1.56878,imagery/realsense_overhead/dish_1562945131/rgb.png
dish_1562784242,85.120003,32.0,3.104,10.56,3.52,imagery/realsense_overhead/dish_1562784242/rgb.png
dish_1564685406,367.6474,192.0,26.060642,7.318961,26.831778,imagery/realsense_overhead/dish_1564685406/rgb.png
dish_1562611878,286.894592,311.0,16.6621,28.178411,9.673808,imagery/realsense_overhead/dish_1562611878/rgb.png
dish_1560543505,66.18,172.0,2.282,9.771001,3.129,imagery/realsense_overhead/dish_1560543505/rgb.png
dish_1559844928,66.220001,86.0,0.086,14.62,1.72,imagery/realsense_overhead/dish_1559844928/rgb.png
dish_1563555100,190.920013,186.0,12.467999,7.712,11.792,imagery/realsense_overhead/dish_1563555100/rgb.png
dish_1562945332,246.650803,325.0,8.793273,18.078327,23.96172,imagery/realsense_overhead/dish_1562945332/rgb.png
dish_1558721700,19.040001,56.0,0.112,4.48,0.448,imagery/realsense_overhead/dish_1558721700/rgb.png
dish_1561146781,300.100006,223.0,1.655,63.77,9.783001,imagery/realsense_overhead/dish_1561146781/rgb.png
dish_1564601470,15.841,73.0,0.073,3.723,0.511,imagery/realsense_overhead/dish_1564601470/rgb.png
dish_1559246053,251.04599,494.0,0.822,63.925999,3.73,imagery/realsense_overhead/dish_1559246053/rgb.png
dish_1565711527,484.807251,302.0,32.015488,33.92815,18.478689,imagery/realsense_overhead/dish_1565711527/rgb.png
dish_1565123881,406.821747,515.0,19.355543,31.0019,30.063168,imagery/realsense_overhead/dish_1565123881/rgb.png
dish_1563996656,376.620392,284.0,23.858444,15.655681,26.991686,imagery/realsense_overhead/dish_1563996656/rgb.png
dish_1566931548,154.980011,253.0,10.385001,15.525999,4.434,imagery/realsense_overhead/dish_1566931548/rgb.png
dish_1561661552,394.725677,325.0,11.388464,46.265839,25.610855,imagery/realsense_overhead/dish_1561661552/rgb.png
dish_1562009314,99.567535,195.0,2.494945,17.291681,6.528783,imagery/realsense_overhead/dish_1562009314/rgb.png
dish_1561392459,395.225983,275.0,28.110001,11.667999,23.690001,imagery/realsense_overhead/dish_1561392459/rgb.png
dish_1561480460,285.402008,277.0,14.575,25.524,14.547001,imagery/realsense_overhead/dish_1561480460/rgb.png
dish_1562094694,134.596008,142.0,11.607294,7.249883,2.246118,imagery/realsense_overhead/dish_1562094694/rgb.png
dish_1565895808,51.80175,99.0,2.571525,6.75675,1.73745,imagery/realsense_overhead/dish_1565895808/rgb.png
dish_1560888817,47.939999,34.0,2.312,6.12,0.714,imagery/realsense_overhead/dish_1560888817/rgb.png
dish_1563475826,74.279999,176.0,0.176,18.959999,0.88,imagery/realsense_overhead/dish_1563475826/rgb.png
dish_1563550950,183.169998,93.0,13.9,1.458,12.33,imagery/realsense_overhead/dish_1563550950/rgb.png
dish_1562959700,315.413727,153.0,14.441155,16.89098,27.910999,imagery/realsense_overhead/dish_1562959700/rgb.png
dish_1558458541,294.830994,51.0,25.245001,11.577,11.424001,imagery/realsense_overhead/dish_1558458541/rgb.png
dish_1567785130,76.690483,59.0,4.110968,9.08029,1.888,imagery/realsense_overhead/dish_1567785130/rgb.png
dish_1563567319,398.630829,382.0,45.994236,12.98934,52.497948,imagery/realsense_overhead/dish_1563567319/rgb.png
dish_1558375833,317.032013,92.0,25.116001,3.864,17.756001,imagery/realsense_overhead/dish_1558375833/rgb.png
dish_1561737776,375.299988,139.0,11.120001,56.017002,12.954802,imagery/realsense_overhead/dish_1561737776/rgb.png
dish_1566330466,377.425903,283.0,16.740232,25.28451,30.1614,imagery/realsense_overhead/dish_1566330466/rgb.png
dish_1563464457,158.990005,163.0,7.518,16.837999,7.252,imagery/realsense_overhead/dish_1563464457/rgb.png
dish_1559925037,54.099998,10.0,4.2,0.14,3.7,imagery/realsense_overhead/dish_1559925037/rgb.png
dish_1566328961,605.81781,308.0,24.900572,39.994911,52.083549,imagery/realsense_overhead/dish_1566328961/rgb.png
dish_1562602627,577.176025,171.0,43.237999,25.251999,22.148001,imagery/realsense_overhead/dish_1562602627/rgb.png
dish_1564589366,324.25,348.0,11.322001,30.289001,22.081001,imagery/realsense_overhead/dish_1564589366/rgb.png
dish_1564170923,378.817108,319.0,15.813499,28.582855,31.213701,imagery/realsense_overhead/dish_1564170923/rgb.png
dish_1562788536,245.132004,190.0,6.61,44.751999,5.398,imagery/realsense_overhead/dish_1562788536/rgb.png
dish_1558113255,30.6,90.0,0.18,7.2,0.72,imagery/realsense_overhead/dish_1558113255/rgb.png
dish_1565987054,260.569977,213.0,5.62,2.304,48.045998,imagery/realsense_overhead/dish_1565987054/rgb.png
dish_1565811025,361.050018,277.0,7.668,4.36,65.377998,imagery/realsense_overhead/dish_1565811025/rgb.png
dish_1559678457,624.236084,465.0,37.50322,29.983656,43.010422,imagery/realsense_overhead/dish_1559678457/rgb.png
dish_1558722685,25.84,76.0,0.152,6.08,0.608,imagery/realsense_overhead/dish_1558722685/rgb.png
dish_1566851584,286.294983,222.0,10.867,34.366001,13.904001,imagery/realsense_overhead/dish_1566851584/rgb.png
dish_1565020926,398.496124,489.0,10.379284,56.515961,21.472317,imagery/realsense_overhead/dish_1565020926/rgb.png
dish_1560357792,145.150009,50.0,7.150001,16.35,3.95,imagery/realsense_overhead/dish_1560357792/rgb.png
dish_1561739719,350.163513,637.0,4.590097,74.616135,10.199,imagery/realsense_overhead/dish_1561739719/rgb.png
dish_1561748862,154.772949,87.0,7.852456,3.425125,16.156488,imagery/realsense_overhead/dish_1561748862/rgb.png
dish_1559842409,359.192993,179.0,26.644001,24.451,13.334001,imagery/realsense_overhead/dish_1559842409/rgb.png
dish_1562173411,638.257996,159.0,50.168999,5.39,38.829002,imagery/realsense_overhead/dish_1562173411/rgb.png
dish_1558723742,375.109985,264.0,22.268999,40.23,13.325,imagery/realsense_overhead/dish_1558723742/rgb.png
dish_1560455000,12.800001,84.0,0.11,2.725,0.785,imagery/realsense_overhead/dish_1560455000/rgb.png
dish_1562010821,274.149384,134.0,16.411747,3.826643,26.255054,imagery/realsense_overhead/dish_1562010821/rgb.png
dish_1566416701,198.53717,122.0,6.648317,2.900097,30.318871,imagery/realsense_overhead/dish_1566416701/rgb.png
dish_1567526814,408.25,639.0,7.166,34.331001,45.199997,imagery/realsense_overhead/dish_1567526814/rgb.png
dish_1560527070,53.129997,69.0,0.069,11.73,1.38,imagery/realsense_overhead/dish_1560527070/rgb.png
dish_1559590130,194.405991,152.0,4.107,1.521,35.888,imagery/realsense_overhead/dish_1559590130/rgb.png
dish_1568047973,295.559052,234.0,21.246098,6.620098,19.187805,imagery/realsense_overhead/dish_1568047973/rgb.png
dish_1565034681,323.553284,185.0,18.93251,29.18774,10.422204,imagery/realsense_overhead/dish_1565034681/rgb.png
dish_1565627800,167.18927,261.0,2.134098,13.966903,19.602438,imagery/realsense_overhead/dish_1565627800/rgb.png
dish_1560800836,479.399994,170.0,20.4,54.399998,20.4,imagery/realsense_overhead/dish_1560800836/rgb.png
dish_1562086037,68.970001,121.0,0.363,16.940001,0.847,imagery/realsense_overhead/dish_1562086037/rgb.png
dish_1568405466,153.099411,189.0,9.094378,17.452278,2.526578,imagery/realsense_overhead/dish_1568405466/rgb.png
dish_1558639673,16.02,89.0,0.178,3.471,0.801,imagery/realsense_overhead/dish_1558639673/rgb.png
dish_1560367116,108.409973,211.0,6.256616,12.151617,9.205687,imagery/realsense_overhead/dish_1560367116/rgb.png
dish_1565711154,421.617584,385.0,19.77516,14.237548,42.174,imagery/realsense_overhead/dish_1565711154/rgb.png
dish_1565638515,198.970978,165.0,10.759086,8.950356,16.704958,imagery/realsense_overhead/dish_1565638515/rgb.png
dish_1564073641,49.767807,52.0,1.268293,9.131708,0.507317,imagery/realsense_overhead/dish_1564073641/rgb.png
dish_1566414891,213.994171,163.0,15.956649,16.049046,3.587757,imagery/realsense_overhead/dish_1566414891/rgb.png
dish_1562876674,289.192596,157.0,10.211315,30.065914,23.770454,imagery/realsense_overhead/dish_1562876674/rgb.png
dish_1558028690,23.76,66.0,0.066,5.94,0.33,imagery/realsense_overhead/dish_1558028690/rgb.png
dish_1565987142,518.322998,426.0,25.577,11.889,60.804001,imagery/realsense_overhead/dish_1565987142/rgb.png
dish_1560874751,379.992004,220.0,10.96,58.687004,12.556001,imagery/realsense_overhead/dish_1560874751/rgb.png
dish_1560456305,26.391596,21.0,2.249872,1.348324,0.547266,imagery/realsense_overhead/dish_1560456305/rgb.png
dish_1563393341,27.965,119.0,0.436333,5.196334,1.745333,imagery/realsense_overhead/dish_1563393341/rgb.png
dish_1562959379,57.066452,85.0,4.411607,3.778441,1.451472,imagery/realsense_overhead/dish_1562959379/rgb.png
dish_1559240256,18.9,54.0,0.216,3.78,1.296,imagery/realsense_overhead/dish_1559240256/rgb.png
dish_1562959485,45.242737,36.0,3.856924,2.311412,0.938171,imagery/realsense_overhead/dish_1562959485/rgb.png
dish_1562170236,169.360001,333.0,0.737,42.478001,2.069,imagery/realsense_overhead/dish_1562170236/rgb.png
dish_1562876494,40.10693,26.0,1.171626,0.542953,6.487736,imagery/realsense_overhead/dish_1562876494/rgb.png
dish_1558376984,671.67804,350.0,45.584,30.23,45.440006,imagery/realsense_overhead/dish_1558376984/rgb.png
dish_1563820806,207.814453,273.0,4.19148,10.491399,31.381857,imagery/realsense_overhead/dish_1563820806/rgb.png
dish_1567801520,919.097168,600.0,42.248199,53.029022,79.971626,imagery/realsense_overhead/dish_1567801520/rgb.png
dish_1559239985,116.116005,203.0,0.203,30.855999,0.812,imagery/realsense_overhead/dish_1559239985/rgb.png
dish_1563477659,26.551344,52.0,0.665319,4.611115,1.741009,imagery/realsense_overhead/dish_1563477659/rgb.png
dish_1567526888,479.179993,816.0,7.59,51.193001,47.294998,imagery/realsense_overhead/dish_1567526888/rgb.png
dish_1558030832,89.352005,72.0,0.144,21.167999,1.152,imagery/realsense_overhead/dish_1558030832/rgb.png
dish_1565798531,61.576214,61.0,5.820787,2.255222,0.83088,imagery/realsense_overhead/dish_1565798531/rgb.png
dish_1563555160,268.832642,287.0,14.444396,21.797338,13.773809,imagery/realsense_overhead/dish_1563555160/rgb.png
dish_1564777933,103.700996,39.0,3.666,13.065001,4.368,imagery/realsense_overhead/dish_1564777933/rgb.png
dish_1561739265,292.040009,308.0,9.989,41.127003,10.689,imagery/realsense_overhead/dish_1561739265/rgb.png
dish_1559062082,387.869995,311.0,21.615999,22.046001,25.468,imagery/realsense_overhead/dish_1559062082/rgb.png
dish_1559850314,296.617004,100.0,23.317999,17.028999,11.005,imagery/realsense_overhead/dish_1559850314/rgb.png
dish_1566417475,150.23053,198.0,9.395511,15.766476,2.730686,imagery/realsense_overhead/dish_1566417475/rgb.png
dish_1565119493,529.144897,280.0,24.306738,46.864986,29.865883,imagery/realsense_overhead/dish_1565119493/rgb.png
dish_1566920339,449.531708,730.0,5.042439,32.087563,58.560974,imagery/realsense_overhead/dish_1566920339/rgb.png
dish_1566402232,511.396118,841.0,8.997679,54.081619,48.854603,imagery/realsense_overhead/dish_1566402232/rgb.png
dish_1560887435,364.529053,171.0,13.398108,44.367718,16.457802,imagery/realsense_overhead/dish_1560887435/rgb.png
dish_1558641358,24.25,97.0,0.291,4.85,1.746,imagery/realsense_overhead/dish_1558641358/rgb.png
dish_1560801829,256.89563,178.0,10.540594,30.348633,11.184874,imagery/realsense_overhead/dish_1560801829/rgb.png
dish_1558724853,50.740002,118.0,0.354,10.620001,4.012,imagery/realsense_overhead/dish_1558724853/rgb.png
dish_1562008476,120.505836,120.0,6.163932,6.287506,10.764524,imagery/realsense_overhead/dish_1562008476/rgb.png
dish_1563207277,153.089996,106.0,6.1,23.700001,1.3,imagery/realsense_overhead/dish_1563207277/rgb.png
dish_1563812508,112.839996,217.0,0.434,1.519,21.700001,imagery/realsense_overhead/dish_1563812508/rgb.png
dish_1568055963,36.799999,32.0,3.424,2.016,0.256,imagery/realsense_overhead/dish_1568055963/rgb.png
dish_1559244417,72.832504,59.0,6.920829,2.375517,1.415911,imagery/realsense_overhead/dish_1559244417/rgb.png
dish_1562615283,176.535965,78.0,11.37568,3.265865,15.28025,imagery/realsense_overhead/dish_1562615283/rgb.png
dish_1565117429,390.872986,147.0,13.818,49.245003,16.464001,imagery/realsense_overhead/dish_1565117429/rgb.png
dish_1562180025,798.913696,256.0,55.475594,12.93051,59.066467,imagery/realsense_overhead/dish_1562180025/rgb.png
dish_1562872432,259.08316,257.0,5.250878,20.299112,31.286116,imagery/realsense_overhead/dish_1562872432/rgb.png
dish_1563897938,54.099998,10.0,4.2,0.14,3.7,imagery/realsense_overhead/dish_1563897938/rgb.png
dish_1562686548,413.493988,280.0,23.967999,20.892,27.464001,imagery/realsense_overhead/dish_1562686548/rgb.png
dish_1562184705,635.19043,376.0,51.203068,13.052526,58.229382,imagery/realsense_overhead/dish_1562184705/rgb.png
dish_1566934366,87.746994,33.0,3.102,11.055,3.696,imagery/realsense_overhead/dish_1566934366/rgb.png
dish_1561134102,24.300001,81.0,0.162,6.156,0.486,imagery/realsense_overhead/dish_1561134102/rgb.png
dish_1568318286,32.200001,115.0,0.46,6.095,2.53,imagery/realsense_overhead/dish_1568318286/rgb.png
dish_1565727921,768.554016,397.0,54.055,27.247999,46.560001,imagery/realsense_overhead/dish_1565727921/rgb.png
dish_1563568148,170.995789,225.0,18.531178,6.509641,19.747221,imagery/realsense_overhead/dish_1563568148/rgb.png
dish_1565119698,222.235489,308.0,10.575852,13.186614,19.411322,imagery/realsense_overhead/dish_1565119698/rgb.png
dish_1564428404,113.751038,104.0,9.80839,6.298835,1.598034,imagery/realsense_overhead/dish_1564428404/rgb.png
dish_1560453150,152.320267,141.0,12.962943,8.12033,3.441845,imagery/realsense_overhead/dish_1560453150/rgb.png
dish_1562946006,535.984009,224.0,41.591999,6.288,32.071999,imagery/realsense_overhead/dish_1562946006/rgb.png
dish_1565725156,452.669983,500.0,11.922,24.225,61.735004,imagery/realsense_overhead/dish_1565725156/rgb.png
dish_1562096907,297.779602,266.0,31.159481,13.237985,38.056858,imagery/realsense_overhead/dish_1562096907/rgb.png
dish_1561749778,334.527893,340.0,15.126814,15.89182,32.941494,imagery/realsense_overhead/dish_1561749778/rgb.png
dish_1562775110,101.520004,282.0,0.282,25.380001,1.41,imagery/realsense_overhead/dish_1562775110/rgb.png
dish_1565641943,510.889587,307.0,15.704393,45.636108,44.918285,imagery/realsense_overhead/dish_1565641943/rgb.png
dish_1562168427,193.709991,368.0,0.699,33.494999,13.921,imagery/realsense_overhead/dish_1562168427/rgb.png
dish_1558376437,13.26,39.0,0.078,3.12,0.312,imagery/realsense_overhead/dish_1558376437/rgb.png
dish_1563567599,194.226822,156.0,18.526054,6.482199,3.54373,imagery/realsense_overhead/dish_1563567599/rgb.png
dish_1561481634,462.057007,228.0,27.153999,27.759998,25.482,imagery/realsense_overhead/dish_1561481634/rgb.png
dish_1558632233,122.604004,193.0,2.714,23.712,4.486,imagery/realsense_overhead/dish_1558632233/rgb.png
dish_1565383159,706.358948,468.0,51.396999,14.009,50.022999,imagery/realsense_overhead/dish_1565383159/rgb.png
dish_1560441247,2.21,17.0,0.034,0.374,0.255,imagery/realsense_overhead/dish_1560441247/rgb.png
dish_1562775047,284.880005,461.0,3.594,60.52,6.644,imagery/realsense_overhead/dish_1562775047/rgb.png
dish_1568660810,132.539993,47.0,5.64,15.04,5.64,imagery/realsense_overhead/dish_1568660810/rgb.png
dish_1563468240,93.100006,239.0,0.371,23.941999,1.327,imagery/realsense_overhead/dish_1563468240/rgb.png
dish_1560367904,76.023148,69.0,8.840912,3.734912,10.405902,imagery/realsense_overhead/dish_1560367904/rgb.png
dish_1561049320,102.789993,19.0,7.98,0.266,7.03,imagery/realsense_overhead/dish_1561049320/rgb.png
dish_1561661324,33.0,75.0,1.575,3.225,2.4,imagery/realsense_overhead/dish_1561661324/rgb.png
dish_1562691383,86.870003,70.0,0.14,20.58,1.12,imagery/realsense_overhead/dish_1562691383/rgb.png
dish_1564588919,335.944183,452.0,7.606813,41.001797,25.093241,imagery/realsense_overhead/dish_1564588919/rgb.png
dish_1561575192,122.989189,236.0,8.137642,11.167095,4.637902,imagery/realsense_overhead/dish_1561575192/rgb.png
dish_1558115960,39.27,51.0,0.051,8.67,1.02,imagery/realsense_overhead/dish_1558115960/rgb.png
dish_1561661449,237.075684,115.0,10.854464,12.695836,20.978855,imagery/realsense_overhead/dish_1561661449/rgb.png
dish_1565207694,173.791214,178.0,12.895247,15.58964,15.633135,imagery/realsense_overhead/dish_1565207694/rgb.png
dish_1568318361,540.820007,341.0,35.215996,9.174999,49.085999,imagery/realsense_overhead/dish_1568318361/rgb.png
dish_1562788032,137.238892,214.0,6.001858,12.60999,9.557199,imagery/realsense_overhead/dish_1562788032/rgb.png
dish_1567106620,39.040001,146.0,0.292,8.652,1.952,imagery/realsense_overhead/dish_1567106620/rgb.png
dish_1558723982,294.830994,51.0,25.245001,11.577,11.424001,imagery/realsense_overhead/dish_1558723982/rgb.png
dish_1561749908,377.262177,472.0,16.426279,22.846836,35.40324,imagery/realsense_overhead/dish_1561749908/rgb.png
dish_1560444637,509.321014,285.0,31.757,25.587999,29.480999,imagery/realsense_overhead/dish_1560444637/rgb.png
dish_1562789301,606.91156,435.0,24.518549,68.411819,35.305656,imagery/realsense_overhead/dish_1562789301/rgb.png
dish_1558641253,116.709999,110.0,2.64,24.200001,3.41,imagery/realsense_overhead/dish_1558641253/rgb.png
dish_1559235771,145.800003,54.0,4.32,21.762001,5.0328,imagery/realsense_overhead/dish_1559235771/rgb.png
dish_1561753203,265.471954,207.0,13.340455,7.747137,26.240112,imagery/realsense_overhead/dish_1561753203/rgb.png
dish_1558114441,258.450012,75.0,20.475,3.15,14.475,imagery/realsense_overhead/dish_1558114441/rgb.png
dish_1566851115,81.554428,70.0,7.016817,4.183183,1.872132,imagery/realsense_overhead/dish_1566851115/rgb.png
dish_1559590005,360.832489,241.0,16.641808,39.46653,14.747198,imagery/realsense_overhead/dish_1559590005/rgb.png
dish_1558031133,136.51001,110.0,0.22,32.34,1.76,imagery/realsense_overhead/dish_1558031133/rgb.png
dish_1559668272,512.140015,239.0,36.080002,30.879999,17.313999,imagery/realsense_overhead/dish_1559668272/rgb.png
dish_1565972628,545.960022,359.0,38.27,7.452,40.779999,imagery/realsense_overhead/dish_1565972628/rgb.png
dish_1562096343,6.2,62.0,0.0,1.24,0.62,imagery/realsense_overhead/dish_1562096343/rgb.png
dish_1557861837,61.883999,123.0,5.827,4.46,8.698,imagery/realsense_overhead/dish_1557861837/rgb.png
dish_1565382762,305.828583,139.0,12.677753,36.289688,12.568737,imagery/realsense_overhead/dish_1565382762/rgb.png
dish_1565984299,93.343513,298.0,1.582832,18.693933,4.653013,imagery/realsense_overhead/dish_1565984299/rgb.png
dish_1565109659,226.744873,263.0,6.810682,17.760319,20.517075,imagery/realsense_overhead/dish_1565109659/rgb.png
dish_1558722636,30.75,75.0,0.15,7.5,0.675,imagery/realsense_overhead/dish_1558722636/rgb.png
dish_1565034281,228.459991,306.0,9.433001,32.330002,5.901,imagery/realsense_overhead/dish_1565034281/rgb.png
dish_1558376212,300.612,52.0,25.74,11.804,11.648001,imagery/realsense_overhead/dish_1558376212/rgb.png
dish_1561575977,261.076172,102.0,13.06819,15.375612,19.122734,imagery/realsense_overhead/dish_1561575977/rgb.png
dish_1563304369,457.172119,326.0,16.765852,27.775938,47.262756,imagery/realsense_overhead/dish_1563304369/rgb.png
dish_1562876709,304.366852,186.0,10.964588,32.045166,24.279404,imagery/realsense_overhead/dish_1562876709/rgb.png
dish_1558632921,80.599998,155.0,0.31,21.700001,0.465,imagery/realsense_overhead/dish_1558632921/rgb.png
dish_1563465847,267.75,182.0,19.054001,6.684,16.383001,imagery/realsense_overhead/dish_1563465847/rgb.png
dish_1558109986,258.450012,75.0,20.475,3.15,14.475,imagery/realsense_overhead/dish_1558109986/rgb.png
dish_1558722665,15.0,60.0,0.18,3.0,1.08,imagery/realsense_overhead/dish_1558722665/rgb.png
dish_1558028606,19.5,65.0,0.065,4.94,0.39,imagery/realsense_overhead/dish_1558028606/rgb.png
dish_1561574394,61.502373,82.0,4.80367,3.438416,2.367952,imagery/realsense_overhead/dish_1561574394/rgb.png
dish_1565208611,73.669174,157.0,2.763648,9.719893,5.120261,imagery/realsense_overhead/dish_1565208611/rgb.png
dish_1560367085,77.559998,183.0,2.669,10.636,4.983,imagery/realsense_overhead/dish_1560367085/rgb.png
dish_1561753432,380.321686,238.0,19.463066,16.882177,33.369026,imagery/realsense_overhead/dish_1561753432/rgb.png
dish_1561492703,113.130577,134.0,9.258422,10.046018,11.278057,imagery/realsense_overhead/dish_1561492703/rgb.png
dish_1561663786,46.683998,44.0,1.056,9.68,1.364,imagery/realsense_overhead/dish_1561663786/rgb.png
dish_1558629488,16.0,64.0,0.192,3.2,1.152,imagery/realsense_overhead/dish_1558629488/rgb.png
dish_1565808943,13.320001,74.0,0.148,2.886,0.666,imagery/realsense_overhead/dish_1565808943/rgb.png
dish_1562790259,518.591736,207.0,43.956383,7.921093,27.413876,imagery/realsense_overhead/dish_1562790259/rgb.png
dish_1558380058,208.115997,36.0,17.82,8.172,8.064,imagery/realsense_overhead/dish_1558380058/rgb.png
dish_1559844030,25.410002,77.0,0.231,6.16,0.539,imagery/realsense_overhead/dish_1559844030/rgb.png
dish_1559845745,208.141998,322.0,0.322,51.121998,3.224,imagery/realsense_overhead/dish_1559845745/rgb.png
dish_1565024741,359.927979,192.0,25.127998,10.634001,22.297001,imagery/realsense_overhead/dish_1565024741/rgb.png
dish_1560456814,318.333374,283.0,23.540922,31.46323,28.815844,imagery/realsense_overhead/dish_1560456814/rgb.png
dish_1567020340,93.588287,168.0,4.75317,11.47317,3.933659,imagery/realsense_overhead/dish_1567020340/rgb.png
dish_1562173200,213.366608,259.0,7.265494,26.16419,13.126373,imagery/realsense_overhead/dish_1562173200/rgb.png
dish_1560798854,455.506744,372.0,19.443832,50.673687,23.491779,imagery/realsense_overhead/dish_1560798854/rgb.png
dish_1564160043,245.0,98.0,1.47,48.02,9.898001,imagery/realsense_overhead/dish_1564160043/rgb.png
dish_1562777068,236.723511,236.0,15.213988,10.770336,14.960756,imagery/realsense_overhead/dish_1562777068/rgb.png
dish_1566501575,251.693985,54.0,15.551999,26.892,3.348,imagery/realsense_overhead/dish_1566501575/rgb.png
dish_1558722125,497.166016,86.0,42.57,19.521999,19.264,imagery/realsense_overhead/dish_1558722125/rgb.png
dish_1564690038,92.339996,81.0,0.324,16.200001,7.29,imagery/realsense_overhead/dish_1564690038/rgb.png
dish_1563822546,38.720001,88.0,1.848,3.784,2.816,imagery/realsense_overhead/dish_1563822546/rgb.png
dish_1558640808,10.66,26.0,0.052,2.6,0.234,imagery/realsense_overhead/dish_1558640808/rgb.png
dish_1566923030,396.799988,226.0,25.368999,33.673996,10.643001,imagery/realsense_overhead/dish_1566923030/rgb.png
dish_1565640227,334.619995,165.0,13.427999,40.380001,14.4,imagery/realsense_overhead/dish_1565640227/rgb.png
dish_1558122740,260.149994,304.0,7.703,22.625002,28.618999,imagery/realsense_overhead/dish_1558122740/rgb.png
dish_1561746912,264.095947,210.0,8.211681,27.373018,20.891369,imagery/realsense_overhead/dish_1561746912/rgb.png
dish_1563217895,26.799278,73.0,1.066823,3.975292,1.316418,imagery/realsense_overhead/dish_1563217895/rgb.png
dish_1562950934,304.218536,464.0,4.152195,27.527805,33.404877,imagery/realsense_overhead/dish_1562950934/rgb.png
dish_1567108037,674.73053,365.0,40.596661,18.422499,55.602726,imagery/realsense_overhead/dish_1567108037/rgb.png
dish_1561575951,213.699173,91.0,9.922189,14.913611,14.898733,imagery/realsense_overhead/dish_1561575951/rgb.png
dish_1565031376,319.490448,308.0,16.745577,13.420726,28.759739,imagery/realsense_overhead/dish_1565031376/rgb.png
dish_1565972674,613.592834,426.0,44.663322,9.929046,41.692604,imagery/realsense_overhead/dish_1565972674/rgb.png
dish_1558719570,74.360001,143.0,0.286,20.02,0.429,imagery/realsense_overhead/dish_1558719570/rgb.png
dish_1558546434,2.53,11.0,0.044,0.396,0.319,imagery/realsense_overhead/dish_1558546434/rgb.png
dish_1566413356,183.979996,164.0,3.952,2.196,33.699001,imagery/realsense_overhead/dish_1566413356/rgb.png
dish_1568047932,30.639025,55.0,1.556098,3.756098,1.287805,imagery/realsense_overhead/dish_1568047932/rgb.png
dish_1564429270,605.507202,354.0,39.626583,30.81835,43.046116,imagery/realsense_overhead/dish_1564429270/rgb.png
dish_1562173267,409.570007,171.0,27.119999,18.188,21.401001,imagery/realsense_overhead/dish_1562173267/rgb.png
dish_1562700760,370.130035,418.0,18.338949,16.083405,35.965889,imagery/realsense_overhead/dish_1562700760/rgb.png
dish_1564432128,217.028381,102.0,11.281487,21.601864,8.091219,imagery/realsense_overhead/dish_1564432128/rgb.png
